,date,open,high,low,close,volume
0,2014-01-02,118.70999908447266,119.30000305175781,117.73999786376953,117.80999755859375,1618400
1,2014-01-03,118.20999908447266,118.36000061035156,117.12999725341797,117.29000091552734,1293500
2,2014-01-06,117.48999786376953,117.75,115.88999938964844,116.4000015258789,2120200
3,2014-01-07,116.38999938964844,116.55999755859375,115.37999725341797,115.86000061035156,2292500
4,2014-01-08,116.04000091552734,116.04000091552734,113.91999816894531,114.05000305175781,4600000
5,2014-01-09,116.19999694824219,119.0999984741211,114.05000305175781,118.51000213623047,5759400
6,2014-01-10,118.19999694824219,118.6500015258789,116.66000366210938,117.8499984741211,2790200
7,2014-01-13,117.05999755859375,117.52999877929688,114.58000183105469,114.7699966430664,3164200
8,2014-01-14,115.19999694824219,116.83000183105469,115.12000274658203,116.2300033569336,2320600
9,2014-01-15,116.06999969482422,116.69000244140625,115.25,116.23999786376953,1847500
10,2014-01-16,116.44000244140625,116.47000122070312,115.30000305175781,115.55999755859375,1938200
11,2014-01-17,115.5999984741211,116.61000061035156,115.43000030517578,116.29000091552734,2708100
12,2014-01-21,115.61000061035156,116.11000061035156,114.83999633789062,114.93000030517578,2110800
13,2014-01-22,115.01000213623047,115.16000366210938,113.69000244140625,113.75,2501600
14,2014-01-23,113.5,113.52999877929688,112.4000015258789,112.80000305175781,2162300
15,2014-01-24,112.69000244140625,112.87000274658203,111.91999816894531,112.12999725341797,3183100
16,2014-01-27,112.55999755859375,113.7300033569336,112.02999877929688,113.08000183105469,3784900
17,2014-01-28,113.52999877929688,114.76000213623047,113.44000244140625,114.37999725341797,2362100
18,2014-01-29,114.05000305175781,114.19000244140625,112.11000061035156,112.2300033569336,2356000
19,2014-01-30,112.75,113.48999786376953,112.08999633789062,112.7300033569336,1625800
20,2014-01-31,111.29000091552734,113.27999877929688,111.12999725341797,112.36000061035156,2143600
21,2014-02-03,112.95999908447266,113.0,110.05000305175781,110.18000030517578,3111900
22,2014-02-04,110.7300033569336,111.33000183105469,109.5,110.88999938964844,2529600
23,2014-02-05,110.22000122070312,110.80000305175781,109.80000305175781,110.51000213623047,2374200
24,2014-02-06,113.01000213623047,114.58000183105469,113.0,114.26000213623047,3738900
25,2014-02-07,114.08000183105469,114.61000061035156,113.37999725341797,114.04000091552734,2194100
26,2014-02-10,114.04000091552734,114.0999984741211,112.58000183105469,113.8499984741211,1871700
27,2014-02-11,113.91000366210938,115.1500015258789,113.5,114.98999786376953,1768900
28,2014-02-12,114.87999725341797,115.43000030517578,114.30000305175781,114.80999755859375,1737700
29,2014-02-13,114.13999938964844,115.93000030517578,114.13999938964844,115.80999755859375,1583300
30,2014-02-14,115.16000366210938,116.48999786376953,114.5,116.0999984741211,1517900
31,2014-02-18,116.30000305175781,116.41000366210938,114.91999816894531,115.36000061035156,2056500
32,2014-02-19,115.11000061035156,115.30000305175781,114.2699966430664,114.91000366210938,1802600
33,2014-02-20,114.56999969482422,115.55000305175781,113.87999725341797,115.05999755859375,1837100
34,2014-02-21,115.4000015258789,115.48999786376953,112.91999816894531,113.19000244140625,3654300
35,2014-02-24,113.45999908447266,114.80999755859375,113.19999694824219,113.94000244140625,2281900
36,2014-02-25,114.0,115.88999938964844,114.0,115.45999908447266,1920800
37,2014-02-26,115.5,116.83000183105469,115.37000274658203,115.87999725341797,1924500
38,2014-02-27,116.02999877929688,116.41999816894531,115.27999877929688,116.22000122070312,1374400
39,2014-02-28,116.5,117.47000122070312,115.88999938964844,116.80000305175781,2103000
40,2014-03-03,116.22000122070312,117.06999969482422,115.11000061035156,115.75,1667000
41,2014-03-04,116.61000061035156,116.91000366210938,115.8499984741211,116.6500015258789,1808300
42,2014-03-05,116.56999969482422,116.94999694824219,115.80999755859375,116.47000122070312,2305700
43,2014-03-06,113.1500015258789,114.63999938964844,112.2699966430664,113.26000213623047,8921900
44,2014-03-07,113.80000305175781,114.01000213623047,113.13999938964844,113.5,2905600
45,2014-03-10,113.20999908447266,114.58999633789062,113.0,114.58999633789062,2319100
46,2014-03-11,114.55999755859375,114.75,113.91999816894531,114.70999908447266,2201800
47,2014-03-12,114.38999938964844,115.62000274658203,114.25,115.20999908447266,2173400
48,2014-03-13,115.66000366210938,115.79000091552734,114.19000244140625,114.41000366210938,2519600
49,2014-03-14,114.94999694824219,114.94999694824219,113.33000183105469,113.44999694824219,2290000
50,2014-03-17,114.13999938964844,114.45999908447266,113.38999938964844,113.45999908447266,2189200
51,2014-03-18,113.9000015258789,114.12000274658203,113.0199966430664,113.8499984741211,2501000
52,2014-03-19,113.54000091552734,114.25,112.45999908447266,112.8499984741211,1635600
53,2014-03-20,112.55999755859375,113.22000122070312,112.12999725341797,113.16000366210938,1408200
54,2014-03-21,114.41000366210938,114.58000183105469,113.30000305175781,113.83000183105469,4442300
55,2014-03-24,113.98999786376953,114.0,112.88999938964844,113.37000274658203,2501700
56,2014-03-25,113.81999969482422,114.45999908447266,113.79000091552734,113.93000030517578,2199400
57,2014-03-26,114.27999877929688,114.47000122070312,112.45999908447266,112.48999786376953,1905900
58,2014-03-27,112.5,112.94000244140625,111.81999969482422,112.02999877929688,2039500
59,2014-03-28,112.3499984741211,112.79000091552734,111.1500015258789,111.66000366210938,2795500
60,2014-03-31,111.94000244140625,112.27999877929688,111.56999969482422,111.68000030517578,2119500
61,2014-04-01,112.20999908447266,112.55000305175781,111.51000213623047,111.86000061035156,2566200
62,2014-04-02,111.9000015258789,112.01000213623047,110.94000244140625,111.55000305175781,3296800
63,2014-04-03,111.73999786376953,112.1500015258789,111.27999877929688,111.69999694824219,2328900
64,2014-04-04,111.94999694824219,112.0,110.62999725341797,110.6500015258789,2716200
65,2014-04-07,110.7300033569336,111.12999725341797,110.36000061035156,110.79000091552734,3119400
66,2014-04-08,110.55999755859375,112.73999786376953,110.37999725341797,112.66000366210938,3863900
67,2014-04-09,112.72000122070312,113.13999938964844,112.11000061035156,113.05000305175781,2899600
68,2014-04-10,114.12000274658203,114.44000244140625,111.94000244140625,112.08000183105469,3305100
69,2014-04-11,111.44000244140625,112.77999877929688,111.4000015258789,112.08000183105469,3097800
70,2014-04-14,112.48999786376953,113.0,111.52999877929688,112.55999755859375,2519000
71,2014-04-15,112.58000183105469,112.95999908447266,111.44999694824219,112.05999755859375,2123700
72,2014-04-16,112.80000305175781,113.63999938964844,112.2699966430664,113.48999786376953,2455000
73,2014-04-17,113.5199966430664,114.02999877929688,113.12000274658203,113.5,1659000
74,2014-04-21,113.51000213623047,114.0999984741211,113.4000015258789,114.0999984741211,1826800
75,2014-04-22,114.0,114.2300033569336,113.51000213623047,113.55999755859375,2315100
76,2014-04-23,113.4800033569336,114.98999786376953,113.33000183105469,114.79000091552734,1991200
77,2014-04-24,114.9000015258789,115.30999755859375,114.13999938964844,115.02999877929688,1939300
78,2014-04-25,114.8499984741211,115.30000305175781,114.19999694824219,115.01000213623047,1721200
79,2014-04-28,115.0999984741211,116.61000061035156,115.0999984741211,115.58999633789062,3018800
80,2014-04-29,115.37999725341797,115.94999694824219,115.16000366210938,115.4000015258789,1580300
81,2014-04-30,115.04000091552734,115.76000213623047,114.76000213623047,115.68000030517578,1633800
82,2014-05-01,115.68000030517578,116.0,114.94000244140625,115.55999755859375,1168000
83,2014-05-02,116.13999938964844,116.13999938964844,115.05999755859375,115.1500015258789,1321100
84,2014-05-05,115.05999755859375,115.05999755859375,113.93000030517578,114.48999786376953,1398000
85,2014-05-06,114.27999877929688,114.48999786376953,112.7699966430664,112.83000183105469,1945300
86,2014-05-07,112.83000183105469,113.08999633789062,111.61000061035156,111.9800033569336,2950600
87,2014-05-08,113.08000183105469,114.81999969482422,112.97000122070312,114.7300033569336,2556900
88,2014-05-09,114.55000305175781,115.66999816894531,114.30000305175781,115.38999938964844,1954600
89,2014-05-12,115.77999877929688,116.91000366210938,115.58000183105469,116.51000213623047,1940500
90,2014-05-13,116.31999969482422,116.5999984741211,116.08000183105469,116.29000091552734,1229400
91,2014-05-14,115.7300033569336,116.0999984741211,114.86000061035156,115.12999725341797,1255300
92,2014-05-15,114.76000213623047,114.80000305175781,113.62000274658203,114.3499984741211,1883200
93,2014-05-16,114.58000183105469,115.81999969482422,114.36000061035156,115.61000061035156,2145300
94,2014-05-19,115.08999633789062,116.55000305175781,114.87000274658203,116.37000274658203,2212800
95,2014-05-20,115.79000091552734,116.11000061035156,114.9800033569336,115.12999725341797,2126900
96,2014-05-21,115.0999984741211,115.31999969482422,114.16000366210938,114.5199966430664,1712700
97,2014-05-22,114.52999877929688,115.0,114.4000015258789,114.7300033569336,1059900
98,2014-05-23,115.06999969482422,115.1500015258789,114.51000213623047,114.94000244140625,1100300
99,2014-05-27,115.0,115.22000122070312,113.62000274658203,113.87000274658203,2583900
100,2014-05-28,114.0,114.94999694824219,113.95999908447266,114.23999786376953,2388800
101,2014-05-29,114.58000183105469,115.19000244140625,113.51000213623047,114.13999938964844,2976700
102,2014-05-30,114.61000061035156,116.08999633789062,114.01000213623047,116.0199966430664,2622400
103,2014-06-02,115.83999633789062,116.13999938964844,115.54000091552734,115.68000030517578,1082100
104,2014-06-03,115.47000122070312,116.0,115.2699966430664,115.51000213623047,1127400
105,2014-06-04,115.29000091552734,116.48999786376953,115.2699966430664,116.30999755859375,1293000
106,2014-06-05,117.0,117.94000244140625,116.72000122070312,117.75,2614300
107,2014-06-06,117.69000244140625,118.23999786376953,117.58000183105469,118.2300033569336,1664800
