,date,open,high,low,close,volume
0,2014-01-02,82.93000030517578,82.98999786376953,81.81999969482422,82.0999984741211,3275900
1,2014-01-03,82.12000274658203,82.87000274658203,82.12000274658203,82.23999786376953,3287200
2,2014-01-06,82.19999694824219,82.61000061035156,82.08000183105469,82.27999877929688,3888400
3,2014-01-07,82.62000274658203,83.98999786376953,82.61000061035156,83.4800033569336,6332400
4,2014-01-08,83.33000183105469,83.62000274658203,82.80999755859375,83.23999786376953,5653300
5,2014-01-09,83.33999633789062,83.38999938964844,82.37000274658203,82.8499984741211,4565900
6,2014-01-10,83.19999694824219,83.63999938964844,82.75,83.5,3712000
7,2014-01-13,83.05999755859375,83.56999969482422,82.31999969482422,82.37000274658203,4487100
8,2014-01-14,82.62999725341797,82.86000061035156,82.26000213623047,82.37000274658203,4389200
9,2014-01-15,82.4800033569336,83.19999694824219,82.27999877929688,82.88999938964844,4189100
10,2014-01-16,82.68000030517578,83.16999816894531,82.30000305175781,82.86000061035156,3724700
11,2014-01-17,82.94000244140625,82.9800033569336,82.04000091552734,82.19999694824219,6259600
12,2014-01-21,82.20999908447266,83.06999969482422,82.1500015258789,82.91999816894531,4790700
13,2014-01-22,82.83000183105469,83.0,82.47000122070312,82.8499984741211,3920400
14,2014-01-23,82.8499984741211,82.8499984741211,81.87000274658203,82.43000030517578,5429100
15,2014-01-24,82.06999969482422,82.62999725341797,81.43000030517578,81.43000030517578,5906200
16,2014-01-27,81.43000030517578,82.7699966430664,81.41999816894531,82.05999755859375,5811000
17,2014-01-28,82.38999938964844,82.66999816894531,81.70999908447266,82.31999969482422,3867800
18,2014-01-29,81.87000274658203,81.87000274658203,80.0999984741211,80.22000122070312,7539700
19,2014-01-30,80.62000274658203,81.36000061035156,80.55000305175781,81.08000183105469,4589100
20,2014-01-31,80.19999694824219,80.81999969482422,79.9000015258789,80.36000061035156,6728600
21,2014-02-03,80.3499984741211,80.51000213623047,78.5199966430664,78.56999969482422,7073500
22,2014-02-04,78.97000122070312,79.16999816894531,78.27999877929688,78.81999969482422,5431700
23,2014-02-05,78.56999969482422,79.62000274658203,78.44000244140625,79.41999816894531,4829600
24,2014-02-06,80.19000244140625,80.19999694824219,78.8499984741211,79.38999938964844,6113800
25,2014-02-07,79.68000030517578,80.26000213623047,79.26000213623047,80.22000122070312,4553800
26,2014-02-10,80.16999816894531,80.72000122070312,80.16000366210938,80.5999984741211,4742000
27,2014-02-11,80.4800033569336,81.33000183105469,80.33000183105469,81.25,5068100
28,2014-02-12,81.4800033569336,81.8499984741211,80.9800033569336,81.48999786376953,4471200
29,2014-02-13,80.7699966430664,80.87000274658203,78.36000061035156,79.69000244140625,11197000
30,2014-02-14,79.76000213623047,79.81999969482422,78.05999755859375,78.08999633789062,13206500
31,2014-02-18,78.62999725341797,78.62999725341797,77.77999877929688,78.18000030517578,9800200
32,2014-02-19,78.04000091552734,78.43000030517578,77.01000213623047,77.0999984741211,10353400
33,2014-02-20,77.43000030517578,78.87000274658203,77.37000274658203,78.01000213623047,9580300
34,2014-02-21,78.01000213623047,78.91000366210938,77.9000015258789,78.22000122070312,7488400
35,2014-02-24,78.30999755859375,79.58999633789062,78.30999755859375,78.87999725341797,7747000
36,2014-02-25,79.0199966430664,79.75,78.93000030517578,79.2300033569336,7509200
37,2014-02-26,79.5,79.87999725341797,78.56999969482422,78.6500015258789,6586200
38,2014-02-27,78.6500015258789,79.45999908447266,78.4000015258789,79.06999969482422,7809200
39,2014-02-28,79.08999633789062,80.4000015258789,78.8499984741211,80.06999969482422,9870600
40,2014-03-03,79.16999816894531,79.70999908447266,79.0999984741211,79.5199966430664,5767200
41,2014-03-04,79.80999755859375,80.93000030517578,79.80000305175781,80.8499984741211,7518000
42,2014-03-05,80.38999938964844,81.47000122070312,80.30999755859375,81.11000061035156,6398300
43,2014-03-06,81.16999816894531,81.44000244140625,80.95999908447266,81.33000183105469,5874500
44,2014-03-07,81.51000213623047,81.62999725341797,81.02999877929688,81.55999755859375,4032200
45,2014-03-10,81.55000305175781,81.83000183105469,81.20999908447266,81.7300033569336,4313500
