,date,open,high,low,close,volume
0,2014-01-02,95.76000213623047,95.76000213623047,94.81999969482422,95.08000183105469,3728200
1,2014-01-03,95.29000091552734,95.44000244140625,94.94999694824219,95.05999755859375,3206300
2,2014-01-06,95.5,95.55999755859375,94.66999816894531,94.80999755859375,3169400
3,2014-01-07,95.19000244140625,95.58999633789062,95.0999984741211,95.41999816894531,2617200
4,2014-01-08,95.44000244140625,95.62000274658203,95.08999633789062,95.48999786376953,3783100
5,2014-01-09,95.83000183105469,95.83000183105469,95.0999984741211,95.56999969482422,3440500
6,2014-01-10,95.77999877929688,95.87000274658203,95.30000305175781,95.83999633789062,2903700
7,2014-01-13,95.75,95.87999725341797,94.38999938964844,94.62999725341797,4322200
8,2014-01-14,94.93000030517578,95.7300033569336,94.7300033569336,95.66999816894531,2660500
9,2014-01-15,95.94000244140625,96.29000091552734,95.83999633789062,96.1500015258789,2525100
10,2014-01-16,96.05000305175781,96.12000274658203,95.79000091552734,96.08000183105469,3058200
11,2014-01-17,96.0,96.12999725341797,95.55000305175781,95.70999908447266,2716300
12,2014-01-21,96.36000061035156,96.36000061035156,95.44000244140625,96.02999877929688,5557200
13,2014-01-22,96.2699966430664,96.30000305175781,95.91000366210938,96.20999908447266,1860300
14,2014-01-23,95.7699966430664,95.8499984741211,94.91000366210938,95.37999725341797,3223500
15,2014-01-24,94.7699966430664,94.88999938964844,93.29000091552734,93.31999969482422,7275200
16,2014-01-27,93.31999969482422,93.5999984741211,92.20999908447266,92.72000122070312,6664700
17,2014-01-28,92.88999938964844,93.47000122070312,92.80000305175781,93.37000274658203,10136000
18,2014-01-29,92.66999816894531,93.08000183105469,92.18000030517578,92.41000366210938,4720200
19,2014-01-30,93.2300033569336,93.77999877929688,92.95999908447266,93.48999786376953,2540800
20,2014-01-31,92.44000244140625,93.55000305175781,92.27999877929688,92.87999725341797,4099600
21,2014-02-03,92.83999633789062,93.05000305175781,90.54000091552734,90.69999694824219,6568100
22,2014-02-04,91.19999694824219,91.62999725341797,90.77999877929688,91.38999938964844,3427200
23,2014-02-05,91.0199966430664,91.44000244140625,90.38999938964844,91.25,3407300
24,2014-02-06,91.48999786376953,92.37000274658203,91.3499984741211,92.36000061035156,3237300
25,2014-02-07,92.94000244140625,93.61000061035156,92.52999877929688,93.55000305175781,3538500
26,2014-02-10,93.62000274658203,93.73999786376953,93.26000213623047,93.66000366210938,3419800
27,2014-02-11,93.98999786376953,94.94999694824219,93.81999969482422,94.7300033569336,4287900
28,2014-02-12,94.91000366210938,95.20999908447266,94.62999725341797,94.86000061035156,3128700
29,2014-02-13,94.1500015258789,95.5199966430664,94.1500015258789,95.44000244140625,2726400
30,2014-02-14,95.4000015258789,96.05000305175781,95.22000122070312,95.9000015258789,2244000
31,2014-02-18,96.05999755859375,96.2699966430664,95.7699966430664,96.18000030517578,3006400
32,2014-02-19,95.97000122070312,96.5,95.44000244140625,95.54000091552734,2320600
33,2014-02-20,95.6500015258789,96.33000183105469,95.33000183105469,96.18000030517578,2657600
34,2014-02-21,96.38999938964844,96.52999877929688,96.02999877929688,96.0999984741211,1952000
35,2014-02-24,96.37999725341797,97.2699966430664,96.30999755859375,96.6500015258789,2357600
36,2014-02-25,96.7699966430664,97.01000213623047,96.27999877929688,96.61000061035156,2427300
37,2014-02-26,96.83000183105469,97.0999984741211,96.44999694824219,96.70999908447266,1934600
38,2014-02-27,96.62999725341797,97.22000122070312,96.47000122070312,97.22000122070312,1594000
39,2014-02-28,97.16999816894531,97.86000061035156,96.73999786376953,97.4000015258789,2302800
40,2014-03-03,96.56999969482422,96.87999725341797,96.01000213623047,96.69000244140625,2743400
41,2014-03-04,97.93000030517578,98.3499984741211,97.63999938964844,98.20999908447266,3105300
42,2014-03-05,98.26000213623047,98.37999725341797,98.08999633789062,98.2300033569336,1855300
43,2014-03-06,98.54000091552734,98.6500015258789,98.2699966430664,98.41000366210938,2084500
